locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
200382	SO1202	1	139	1245956	1246411	+		conserved hypothetical protein (NCBI ptt file)	0.4583	23	FALSE
200383	SO1203	1	139	1246441	1247940	+	nusA	N utilization substance protein A (NCBI ptt file)	0.4767	45	TRUE
200384	SO1204	1	139	1247966	1250623	+	infB	translation initiation factor IF-2 (NCBI ptt file)	0.4959	92	FALSE
200385	SO1205	1	139	1250687	1251130	+	rbfA	ribosome-binding factor A (NCBI ptt file)	0.4685	15	FALSE
10942667	SO_1206	99	139	1251130	1252083	+			0.4927	41	TRUE
200386	SO1207	1	139	1252211	1252480	+	rpsO	ribosomal protein S15 (NCBI ptt file)	0.4519	11	FALSE
200387	SO1208	1	139	1252572	1254626	-		GGDEF domain protein (NCBI ptt file)	0.4453	87	TRUE
200388	SO1209	1	139	1254812	1256920	+	pnp	polyribonucleotide nucleotidyltransferase (NCBI ptt file)	0.458	100	FALSE
200389	SO_1210	1	139	1257113	1258015	+		lipoprotein NlpI (RefSeq)	0.4441	57	TRUE
370320	SO1210.1	1	139	1258115	1258969	+		hypothetical peptide chain release factor 3 (NCBI ptt file)	0.4784	38	TRUE
10942668	SO_1211	99	139	1258966	1259694	+			0.4582	36	TRUE
200391	SO1213	1	139	1259952	1260722	+		hydrolase, TatD family (NCBI ptt file)	0.4176	37	TRUE
200392	SO1214	1	139	1260899	1262197	+		NupC family protein (NCBI ptt file)	0.4557	64	TRUE
200393	SO1215	1	139	1262531	1263382	+		outer membrane protein OmpK, putative (NCBI ptt file)	0.412	52	TRUE
200395	SO1217	1	139	1263796	1264566	+	deoC	deoxyribose-phosphate aldolase (NCBI ptt file)	0.476	34	TRUE
200396	SO1218	1	139	1264751	1266082	+	deoA	thymidine phosphorylase (NCBI ptt file)	0.4872	65	TRUE
200397	SO1219	1	139	1266092	1267306	+	deoB	phosphopentomutase (NCBI ptt file)	0.479	61	TRUE
200399	SO1221	1	139	1267398	1268108	+	deoD-2	purine nucleoside phosphorylase (NCBI ptt file)	0.4487	37	TRUE
200400	SO1222	1	139	1268276	1269499	-		hypothetical protein (NCBI ptt file)	0.451	51	TRUE
200401	SO_1223	1	139	1269579	1270571	+	serB	phosphoserine phosphatase (RefSeq)	0.5005	39	TRUE
200402	SO1224	1	139	1270673	1271659	+		conserved hypothetical protein (NCBI ptt file)	0.4772	36	TRUE
200403	SO1225	1	139	1271672	1274050	-		conserved hypothetical protein (NCBI ptt file)	0.4557	112	TRUE
200404	SO1226	1	139	1274209	1275573	+	radA	DNA repair protein RadA (NCBI ptt file)	0.5179	47	TRUE
200405	SO1227	1	139	1275656	1276048	-		conserved hypothetical protein (NCBI ptt file)	0.4402	18	TRUE
200406	SO1228	1	139	1276228	1276938	+	torR	torcad operon transcriptional regulatory protein TorR (NCBI ptt file)	0.4487	32	TRUE
200407	SO1229	1	139	1276935	1278014	-	torT	periplasmic protein TorT (NCBI ptt file)	0.4861	45	TRUE
200408	SO1230	1	139	1278074	1281151	+	torS	sensor histidine kinase/response regulator TorS (NCBI ptt file)	0.4929	122	TRUE
200409	SO1231	1	139	1281518	1282171	-	torD	TorA specific chaperone (NCBI ptt file)	0.4801	24	TRUE
200410	SO1232	1	139	1282265	1284754	-	torA	trimethylamine-N-oxide reductase (NCBI ptt file)	0.4896	104	TRUE
200411	SO1233	1	139	1284770	1285948	-	torC	tetraheme cytochrome c (NCBI ptt file)	0.5047	38	TRUE
200412	SO1234	1	139	1285975	1286145	-	torE	WARNINIG torE protein (NCBI ptt file)	0.4971	5	TRUE
200414	SO1236	1	139	1286657	1288009	+		xanthine/uracil permease family protein (NCBI ptt file)	0.4952	66	TRUE
200415	SO1237	1	139	1288036	1288467	-		acetoin utilization protein AcuB, putative (NCBI ptt file)	0.4815	17	TRUE
200416	SO1238	1	139	1288591	1290450	-		acyltransferase family protein (NCBI ptt file)	0.4882	87	TRUE
200417	SO1239	1	139	1290455	1291513	-		conserved hypothetical protein (NCBI ptt file)	0.492	47	TRUE
200419	SO1241	1	139	1292011	1292988	+		hypothetical protein (NCBI ptt file)	0.4663	48	FALSE
200420	SO1242	1	139	1293204	1293812	+		hypothetical protein (NCBI ptt file)	0.4023	35	TRUE
200422	SO1244	1	139	1294325	1295539	-		ISSod3, transposase (NCBI ptt file)	0.4683	61	FALSE
200423	SO1245	1	139	1295931	1297289	-		membrane protein, putative (NCBI ptt file)	0.4673	75	TRUE
200424	SO1246	1	139	1297301	1297522	-		hypothetical protein (NCBI ptt file)	0.4054	13	FALSE
200425	SO1247	1	139	1298063	1298698	+		hypothetical protein (NCBI ptt file)	0.4513	35	TRUE
200426	SO1248	1	139	1298746	1299615	-		hypothetical peptidase (NCBI ptt file)	0.4874	34	TRUE
200427	SO1249	1	139	1299649	1300650	-		peptidase, U32 family (NCBI ptt file)	0.517	37	TRUE
200428	SO1250	1	139	1300789	1301319	+		conserved hypothetical protein (NCBI ptt file)	0.4878	18	TRUE
200429	SO1251	1	139	1301423	1301674	-		ferredoxin, 4Fe-4S (NCBI ptt file)	0.5	7	FALSE
200430	SO1252	1	139	1301678	1303045	-		peptidase, U32 family (NCBI ptt file)	0.4927	61	TRUE
200432	SO1254	1	139	1303494	1304246	+		conserved hypothetical protein (NCBI ptt file)	0.4688	42	TRUE
200433	SO1255	1	139	1304327	1305856	+		cyclic nucleotide phosphodiesterase, putative (NCBI ptt file)	0.4542	77	TRUE
200434	SO1256	1	139	1305845	1306258	-		hypothetical 4-hydroxybenzoyl-CoA thioesterase (NCBI ptt file)	0.4589	20	TRUE
200436	SO1258	1	139	1306434	1307690	-		adenylosuccinate synthetase, putative (NCBI ptt file)	0.4901	55	TRUE
200437	SO1259	1	139	1307826	1308731	+		transcriptional regulator, LysR family (NCBI ptt file)	0.457	37	TRUE
200438	SO1260	1	139	1308754	1309575	-		hypothetical amino acid ABC transporter (NCBI ptt file)	0.4209	32	TRUE
200439	SO1261	1	139	1310077	1310934	+		mercaptopyruvate sulfurtransferase (NCBI ptt file)	0.465	34	TRUE
200440	SO1262	1	139	1311028	1311540	+		hypothetical protein (NCBI ptt file)	0.4464	24	TRUE
200441	SO1263	1	139	1311617	1311712	-		hypothetical protein (NCBI ptt file)	0.5	3	FALSE
200442	SO1264	1	139	1311888	1313195	-		hypothetical oxidoreductase (NCBI ptt file)	0.4564	74	TRUE
200443	SO1265	1	139	1313430	1313978	+		transcriptional regulator, putative (NCBI ptt file)	0.4481	27	TRUE
200445	SO1267	1	139	1314364	1315125	+		hypothetical Glutamine amidotransferase (NCBI ptt file)	0.5039	25	TRUE
200446	SO1268	1	139	1315127	1316482	+		glutamine synthetase (NCBI ptt file)	0.458	55	TRUE
200447	SO1269	1	139	1316595	1317797	+		ISSod4, transposase (NCBI ptt file)	0.4298	71	FALSE
200448	SO1270	1	139	1318405	1319508	+		polyamine ABC transporter, periplasmic polyamine-binding protein (NCBI ptt file)	0.4411	59	TRUE
200449	SO1271	1	139	1319668	1320804	+		polyamine ABC transporter, ATP-binding protein (NCBI ptt file)	0.4741	52	TRUE
200450	SO1272	1	139	1320801	1321706	+		polyamine ABC transporter, permease protein (NCBI ptt file)	0.4305	61	TRUE
200451	SO1273	1	139	1321703	1322518	+		polyamine ABC transporter, permease protein (NCBI ptt file)	0.4694	40	TRUE
200452	SO1274	1	139	1322755	1324041	+		conserved hypothetical protein (NCBI ptt file)	0.4755	72	TRUE
200453	SO1275	1	139	1324098	1325546	+	gabD	succinate-semialdehyde dehydrogenase (NCBI ptt file)	0.5052	55	TRUE
200454	SO1276	1	139	1325610	1326887	+	gabT	4-aminobutyrate aminotransferase (NCBI ptt file)	0.511	53	TRUE
200455	SO1277	1	139	1326973	1328523	-		proton-dependent oligopeptide transporter (POT) family protein (NCBI ptt file)	0.479	81	TRUE
200456	SO1278	1	139	1328993	1331113	+		methyl-accepting chemotaxis protein (NCBI ptt file)	0.4554	96	TRUE
200457	SO1279	1	139	1331178	1331354	+		hypothetical protein (NCBI ptt file)	0.4294	10	TRUE
10942669	SO_1280	99	139	1331926	1332642	-			0.4226	40	FALSE
370275	SO1279.2	1	139	1332660	1333124	-		hypothetical transposase (NCBI ptt file)	0.4473	26	FALSE
200458	SO1281	1	139	1333291	1333962	-		hypothetical protein (NCBI ptt file)	0.4196	37	TRUE
200459	SO1282	1	139	1334005	1334961	-		ISSod11, transposase (NCBI ptt file)	0.395	55	FALSE
401193	SO_t023	5	139	1335235	1335311	-	tRNA-Met-5	tRNA-Met (RefSeq)	0.5584	4	FALSE
200461	SO1284	1	139	1335571	1337421	-	rpoD	RNA polymerase sigma-70 factor (NCBI ptt file)	0.4797	69	FALSE
200463	SO1286	1	139	1337557	1339281	-	dnaG	DNA primase (NCBI ptt file)	0.462	73	FALSE
200464	SO1287	1	139	1339365	1339808	-		conserved hypothetical protein (NCBI ptt file)	0.4617	15	TRUE
200465	SO1288	1	139	1339815	1340030	-	rpsU	ribosomal protein S21 (NCBI ptt file)	0.4537	9	FALSE
200466	SO1289	1	139	1340245	1341261	+	gcp	O-sialoglycoprotein endopeptidase (NCBI ptt file)	0.4926	37	FALSE
200467	SO1290	1	139	1341340	1341951	-		conserved hypothetical protein TIGR00023 (NCBI ptt file)	0.4673	31	TRUE
200468	SO1291	1	139	1342213	1342563	+	folB	dihydroneopterin aldolase (NCBI ptt file)	0.4558	14	FALSE
200469	SO1292	1	139	1342606	1343109	+	folK-2	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (NCBI ptt file)	0.4385	23	TRUE
200470	SO1293	1	139	1343128	1343928	+		undecaprenol kinase, putative (NCBI ptt file)	0.4532	41	TRUE
200471	SO1294	1	139	1344013	1344840	+		ribosomal RNA large subunit methyltransferase A, putative (NCBI ptt file)	0.4517	39	TRUE
200472	SO1295	1	139	1345223	1345489	-		major outer membrane lipoprotein, putative (NCBI ptt file)	0.4457	11	TRUE
10942670	SO_1296	99	139	1345723	1346496	-			0.4393	37	FALSE
370288	SO1295.2	1	139	1346496	1346972	-		hypothetical tRNA nucleotidyl transferase (NCBI ptt file)	0.4528	25	FALSE
200473	SO1297	1	139	1347147	1348811	+	gspA	general secretion pathway protein a (NCBI ptt file)	0.4565	76	TRUE
200474	SO1298	1	139	1348811	1349917	+	gspB	general secretion pathway protein B (NCBI ptt file)	0.4788	47	TRUE
10942671	SO_1299	99	139	1349972	1350145	-			0.4483	16	TRUE
370216	SO1298.2	1	139	1350160	1350300	-		hypothetical Na+/H+ antiporter (NCBI ptt file)	0.461	8	TRUE
370232	SO1298.3	1	139	1350303	1350485	-		hypothetical Na+/H+ antiporter (NCBI ptt file)	0.4317	11	TRUE
370267	SO1298.4	1	139	1350495	1351079	-		hypothetical Na+/H+ antiporter (NCBI ptt file)	0.4205	28	TRUE
200475	SO1300	1	139	1352002	1353294	-	hemL	glutamate-1-semialdehyde-2,1-aminomutase (NCBI ptt file)	0.5058	52	FALSE
200476	SO1301	1	139	1353321	1354340	-	pyrB	aspartate carbamoyltransferase (NCBI ptt file)	0.4667	43	TRUE
200477	SO1302	1	139	1354559	1356283	-		chloride channel (NCBI ptt file)	0.4852	82	TRUE
200478	SO1303	1	139	1356358	1357164	+		hypothetical protein (NCBI ptt file)	0.4436	26	TRUE
200479	SO1304	1	139	1357181	1357507	+		HesB/YadR/YfhF family protein (NCBI ptt file)	0.4648	11	FALSE
200480	SO1305	1	139	1357597	1358052	-		hypothetical protein (NCBI ptt file)	0.4408	26	TRUE
200481	SO1306	1	139	1358071	1358412	-		conserved hypothetical protein (NCBI ptt file)	0.4649	9	TRUE
200482	SO1307	1	139	1358613	1359302	-	aqpZ	aquaporin Z (NCBI ptt file)	0.4986	26	TRUE
200484	SO1309	1	139	1359989	1363012	+		hypothetical TonB-dependent receptor (NCBI ptt file)	0.4798	166	TRUE
200485	SO1310	1	139	1363671	1366076	-		conserved hypothetical protein (NCBI ptt file)	0.4701	129	TRUE
200486	SO1311	1	139	1366382	1367170	+		transcriptional regulator (NCBI ptt file)	0.4613	42	TRUE
200487	SO1312	1	139	1367287	1368528	+		TolB domain protein (NCBI ptt file)	0.4678	69	TRUE
200488	SO1313	1	139	1368546	1369655	-		conserved hypothetical protein (NCBI ptt file)	0.4991	44	TRUE
200489	SO1314	1	139	1369676	1371124	-		peptidase, M23/M37 family (NCBI ptt file)	0.4651	76	TRUE
200490	SO1315	1	139	1371199	1372395	+	tyrS	tyrosyl-tRNA synthetase (NCBI ptt file)	0.4703	55	FALSE
200492	SO1317	1	139	1372834	1373262	-		hypothetical protein (NCBI ptt file)	0.4848	15	TRUE
200493	SO1318	1	139	1373386	1373877	-		hypothetical protein (NCBI ptt file)	0.4553	30	TRUE
200494	SO1319	1	139	1373879	1374505	-		conserved hypothetical protein (NCBI ptt file)	0.5136	30	TRUE
200495	SO1320	1	139	1374502	1374891	-		hypothetical protein (NCBI ptt file)	0.4205	20	TRUE
200496	SO1321	1	139	1374935	1375924	-		CobD-related protein (NCBI ptt file)	0.4828	43	TRUE
200497	SO1322	1	139	1375956	1376666	-	pfs	5-methylthioadenosine nucleosidase/S-adenosylhomocysteine nucleosidase (NCBI ptt file)	0.4895	25	FALSE
200498	SO1323	1	139	1376665	1376871	+		hypothetical protein (NCBI ptt file)	0.4251	13	TRUE
200499	SO1324	1	139	1376934	1378340	-	gltD	glutamate synthase, small subunit (NCBI ptt file)	0.5245	55	TRUE
200500	SO1325	1	139	1378347	1382795	-	gltB	glutamate synthase, large subunit (NCBI ptt file)	0.51	185	TRUE
200501	SO1326	1	139	1383382	1384311	+		conserved hypothetical protein (NCBI ptt file)	0.4753	52	TRUE
200502	SO1327	1	139	1384496	1384861	+		sensor histidine kinase-related protein (NCBI ptt file)	0.4426	20	TRUE
200503	SO1328	1	139	1385079	1385993	+		transcriptional regulator, LysR family (NCBI ptt file)	0.4514	44	TRUE
200504	SO1329	1	139	1386019	1387026	-		adenylate cyclase-related protein (NCBI ptt file)	0.4454	62	TRUE
200505	SO1330	1	139	1387210	1387881	-	mutH	DNA mismatch repair protein MutH (NCBI ptt file)	0.4598	24	TRUE
200506	SO1331	1	139	1388572	1389096	+		MutT/nudix family protein (NCBI ptt file)	0.461	23	TRUE
200507	SO1332	1	139	1389120	1391354	+	ptsP	phosphoenolpyruvate-protein phosphotransferase PtsP (NCBI ptt file)	0.481	99	TRUE
200508	SO1333	1	139	1391447	1392214	+		conserved hypothetical protein (NCBI ptt file)	0.4492	46	TRUE
200509	SO1334	1	139	1392260	1393066	+	lgt	prolipoprotein diacylglyceryl transferase (NCBI ptt file)	0.4597	46	FALSE
200510	SO1335	1	139	1393066	1393860	+	thyA	thymidylate synthase (NCBI ptt file)	0.4667	32	FALSE
200511	SO1336	1	139	1393979	1395148	+	nhaA	Na+/H+ antiporter (NCBI ptt file)	0.4607	54	TRUE
200512	SO1337	1	139	1395151	1395537	+		hypothetical protein (NCBI ptt file)	0.4574	13	TRUE
200513	SO1338	1	139	1395632	1396540	+	nhaR	transcriptional activator protein NhaR (NCBI ptt file)	0.4455	41	TRUE
200514	SO1339	1	139	1396624	1396872	+		conserved hypothetical protein (NCBI ptt file)	0.4859	8	FALSE
200515	SO1340	1	139	1396853	1397311	+		hypothetical protein (NCBI ptt file)	0.4444	25	TRUE
200516	SO1341	1	139	1397393	1399006	-	nadB	L-aspartate oxidase (NCBI ptt file)	0.4895	70	TRUE
200517	SO1342	1	139	1399196	1399774	+	rpoE	RNA polymerase sigma-24 factor (NCBI ptt file)	0.4318	32	FALSE
200518	SO1343	1	139	1399817	1400440	+	rseA	sigma-E factor negative regulatory protein (NCBI ptt file)	0.476	26	TRUE
200519	SO1344	1	139	1400453	1401385	+	rseB	sigma-E factor regulatory protein RseB (NCBI ptt file)	0.4577	44	TRUE
200520	SO1345	1	139	1401397	1401870	+	rseC	sigma-E factor regulatory protein RseC (NCBI ptt file)	0.4557	13	FALSE
200521	SO1346	1	139	1402038	1403828	+	lepA	GTP-binding protein LepA (NCBI ptt file)	0.4573	80	TRUE
200522	SO1347	1	139	1404007	1404924	+	lepB	signal peptidase I (NCBI ptt file)	0.4771	35	TRUE
200523	SO1348	1	139	1404926	1405606	+	rnc	ribonuclease III (NCBI ptt file)	0.4596	38	FALSE
200524	SO1349	1	139	1405603	1406622	+	era	GTP-binding protein Era (NCBI ptt file)	0.4784	46	FALSE
200525	SO1350	1	139	1406677	1407378	+	recO	DNA repair protein RecO (NCBI ptt file)	0.4744	32	TRUE
200526	SO1351	1	139	1407463	1408200	+	pdxJ	pyridoxal phosphate biosynthetic protein PdxJ (NCBI ptt file)	0.4864	27	FALSE
200527	SO1352	1	139	1408200	1408583	+	acpS	holo-(acyl-carrier protein) synthase (NCBI ptt file)	0.5104	13	TRUE
200528	SO1353	1	139	1408754	1409281	+		conserved hypothetical protein (NCBI ptt file)	0.4205	27	TRUE
200529	SO1354	1	139	1409349	1410620	-		hemolysin protein, putative (NCBI ptt file)	0.4607	54	TRUE
200530	SO1355	1	139	1410722	1411510	-		membrane protein, putative (NCBI ptt file)	0.4423	44	TRUE
200531	SO1356	1	139	1411844	1413217	+	ffh	signal recognition particle protein Ffh (NCBI ptt file)	0.4949	44	FALSE
200532	SO1357	1	139	1413436	1413684	+	rpsP	ribosomal protein S16 (NCBI ptt file)	0.494	7	FALSE
200533	SO1358	1	139	1413702	1414235	+	rimM	16S rRNA processing protein RimM (NCBI ptt file)	0.4569	23	FALSE
200534	SO1359	1	139	1414251	1414997	+	trmD	tRNA (guanine-N1)-methyltransferase (NCBI ptt file)	0.5047	24	FALSE
200535	SO1360	1	139	1415032	1415385	+	rplS	ribosomal protein L19 (NCBI ptt file)	0.4576	18	FALSE
200536	SO1361	1	139	1415682	1416773	+	aroF	phospho-2-dehydro-3-deoxyheptonate aldolase, tyr-sensitive (NCBI ptt file)	0.4753	46	TRUE
200537	SO1362	1	139	1416836	1417975	+	tyrA	chorismate mutase/prephenate dehydrogenase (NCBI ptt file)	0.4684	52	TRUE
200538	SO1363	1	139	1418192	1419856	+	hcp	prismane protein (NCBI ptt file)	0.4595	84	TRUE
200539	SO1364	1	139	1420073	1421050	+		iron-sulfur cluster-binding protein (NCBI ptt file)	0.4601	48	TRUE
200540	SO1365	1	139	1421173	1421508	+		hypothetical protein (NCBI ptt file)	0.4107	25	TRUE
200541	SO1366	1	139	1421554	1422858	+		sodium/hydrogen exchanger family protein (NCBI ptt file)	0.4774	60	TRUE
200542	SO1367	1	139	1422953	1424968	-	pheA	chorismate mutase/prephenate dehydratase (NCBI ptt file)	0.4742	97	TRUE
200543	SO1368	1	139	1425339	1426847	-	pepA-2	cytosol aminopeptidase (NCBI ptt file)	0.4891	67	TRUE
200544	SO1369	1	139	1427103	1428215	+		conserved hypothetical protein (NCBI ptt file)	0.4726	41	FALSE
200545	SO1370	1	139	1428212	1429270	+		conserved hypothetical protein (NCBI ptt file)	0.4693	56	FALSE
200546	SO1371	1	139	1429344	1429853	-		conserved hypothetical protein (NCBI ptt file)	0.4902	25	TRUE
200547	SO1372	1	139	1429893	1430150	-		conserved hypothetical protein (NCBI ptt file)	0.469	11	TRUE
200548	SO1373	1	139	1430177	1430527	-		conserved hypothetical protein (NCBI ptt file)	0.433	19	TRUE
200549	SO1374	1	139	1430527	1431042	-		acetyltransferase, GNAT family (NCBI ptt file)	0.4671	27	TRUE
200550	SO1375	1	139	1431169	1432662	-		carboxypeptidase (NCBI ptt file)	0.4906	60	TRUE
200551	SO1376	1	139	1432963	1433598	+		conserved hypothetical protein (NCBI ptt file)	0.4717	33	TRUE
200552	SO1377	1	139	1433631	1435409	+		conserved hypothetical protein (NCBI ptt file)	0.4755	46	TRUE
200553	SO1378	1	139	1435565	1436125	+		ThiJ/PfpI family protein (NCBI ptt file)	0.4866	22	TRUE
200554	SO1379	1	139	1436226	1436534	+		conserved hypothetical protein (NCBI ptt file)	0.4822	10	TRUE
200555	SO1380	1	139	1436694	1437452	-		conserved hypothetical protein (NCBI ptt file)	0.4493	34	TRUE
200556	SO1381	1	139	1437461	1438108	-		conserved hypothetical protein (NCBI ptt file)	0.4383	32	TRUE
200557	SO1382	1	139	1438456	1439382	+		hypothetical protein (NCBI ptt file)	0.4444	40	TRUE
200558	SO1383	1	139	1439566	1440867	-		ATP-dependent RNA helicase, DEAD box family (NCBI ptt file)	0.4969	60	TRUE
200560	SO1385	1	139	1441182	1442744	-		methyl-accepting chemotaxis protein (NCBI ptt file)	0.4786	70	TRUE
200562	SO1387	1	139	1443222	1444490	+		HD domain protein (NCBI ptt file)	0.446	65	TRUE
200563	SO1388	1	139	1444567	1446372	-		aminopeptidase P, putative (NCBI ptt file)	0.5066	65	TRUE
200564	SO1389	1	139	1446733	1447527	+		ROK family protein (NCBI ptt file)	0.4528	43	TRUE
200565	SO1390	1	139	1447588	1448058	-		peptidyl-prolyl cis-trans isomerase, FKBP-type (NCBI ptt file)	0.4501	20	TRUE
200566	SO1391	1	139	1448280	1449611	+		hypothetical Short chain fatty acid transporter (NCBI ptt file)	0.5008	50	TRUE
200567	SO1392	1	139	1449692	1450171	-		conserved hypothetical protein (NCBI ptt file)	0.4917	23	TRUE
200568	SO1393	1	139	1450446	1451063	+		transcriptional regulator, TetR family (NCBI ptt file)	0.4887	24	TRUE
200569	SO1394	1	139	1451110	1452066	-		ISSod11, transposase (NCBI ptt file)	0.395	55	FALSE
200570	SO1395	1	139	1452108	1452458	-		membrane protein,putative (NCBI ptt file)	0.5014	18	TRUE
200571	SO1396	1	139	1452650	1453849	-		conserved hypothetical protein (NCBI ptt file)	0.445	73	TRUE
200572	SO1397	1	139	1453830	1454267	-		cytosine deaminase (NCBI ptt file)	0.5068	16	TRUE
200573	SO1398	1	139	1454401	1454493	-		hypothetical protein (NCBI ptt file)	0.4731	2	FALSE
200574	SO1399	1	139	1454563	1454892	-		conserved hypothetical protein (NCBI ptt file)	0.4576	14	FALSE
200575	SO1400	1	139	1455164	1456042	+		conserved hypothetical protein (NCBI ptt file)	0.4858	42	TRUE
200576	SO1401	1	139	1456243	1457817	+		hypothetical protein (NCBI ptt file)	0.4921	70	TRUE
200577	SO1402	1	139	1457876	1458556	-		conserved hypothetical protein (NCBI ptt file)	0.4846	22	TRUE
200578	SO1403	1	139	1458599	1459873	-		conserved hypothetical protein (NCBI ptt file)	0.4925	57	TRUE
200579	SO1404	1	139	1459896	1460282	-		endoribonuclease L-PSP, putative (NCBI ptt file)	0.4729	17	TRUE
200580	SO1405	1	139	1460995	1462134	+		transglutaminase family protein (NCBI ptt file)	0.4754	56	TRUE
200581	SO1406	1	139	1462106	1462468	+		mercuric transport protein MerT, putative (NCBI ptt file)	0.5069	13	TRUE
200582	SO1407	1	139	1462465	1462773	+		mercuric transport periplasmic protein MerP, putative (NCBI ptt file)	0.4693	11	TRUE
200583	SO1408	1	139	1462811	1465774	-		helicase, putative (NCBI ptt file)	0.474	112	TRUE
200584	SO1409	1	139	1465778	1466356	-		conserved hypothetical protein (NCBI ptt file)	0.4836	22	TRUE
200585	SO1410	1	139	1466543	1467271	-		hypothetical protein (NCBI ptt file)	0.4595	36	TRUE
200586	SO1411	1	139	1467456	1468538	-		hypothetical protein (NCBI ptt file)	0.4912	38	TRUE
200587	SO1412	1	139	1468647	1469780	-		conserved hypothetical protein (NCBI ptt file)	0.4462	65	TRUE
200588	SO1413	1	139	1469820	1470191	-		tetraheme cytochrome c, putative (NCBI ptt file)	0.5	8	TRUE
200589	SO1414	1	139	1470195	1471715	-		flavocytochrome c flavin subunit, putative (NCBI ptt file)	0.4832	71	TRUE
200590	SO1415	1	139	1472049	1472831	+		transcriptional regulator, TetR family (NCBI ptt file)	0.4061	41	TRUE
200591	SO1416	1	139	1473203	1473802	-		DNA-binding response regulator (NCBI ptt file)	0.47	21	TRUE
200592	SO1417	1	139	1473777	1475582	-		sensor histidine kinase (NCBI ptt file)	0.4668	91	TRUE
