locus,start,end
PA5520,6212790,6213530
PA5521,6213584,6214339
PA5522,6214437,6215801
PA5523,6215806,6217155
PA5524,6217313,6218092
PA5525,6218100,6218837
PA5526,6218860,6219069
PA5527,6219290,6219688
PA5528,6219888,6220739
PA5529,6221101,6222855
PA5530,6223174,6224478
PA5531,6224900,6225925
PA5532,6226224,6226979
PA5533,6227082,6227447
PA5534,6227606,6228244
PA5535,6228244,6229443
PA5536,6229461,6229862
PA5537,6229975,6230388
PA5538,6230372,6231562
PA5539,6231662,6232555
PA5540,6232555,6233112
PA5541,6233118,6234452
PA5542,6234503,6235744
PA5543,6235834,6236229
PA5544,6236229,6238250
PA5545,6238328,6239284
PA5546,6239451,6240632
PA5547,6240870,6241490
PA5548,6241851,6243053
PA5549,6243114,6244946
PA5550,6244965,6245735
PA5551,6245806,6246312
PA5552,6246329,6247690
PA5553,6247814,6248236
PA5554,6248281,6249654
PA5555,6249688,6250545
PA5556,6250599,6252140
PA5557,6252162,6252695
PA5558,6252710,6253177
PA5559,6253238,6253492
PA5560,6253545,6254411
PA5561,6254431,6254808
PA5562,6254975,6255844
PA5563,6255857,6256642
PA5564,6256664,6257305
PA5565,6257308,6259197
PA5566,6259674,6260054
PA5567,6260393,6261757
PA5568,6261831,6263564
PA5569,6263808,6264212
PA5570,6264230,6264361
